"f_10549-1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.37071,1,0.147,0.147,0.5,0
0.37057,1,0.148,0.148,0.5,0
0.37043,1,0.149,0.149,0.5,0
0.3703,1,0.15,0.15,0.5,0
0.37016,1,0.151,0.151,0.5,0
0.37002,1,0.152,0.152,0.5,0
0.36988,1,0.153,0.153,0.5,0
0.36975,1,0.154,0.154,0.5,0
0.36961,1,0.155,0.155,0.5,0
0.36947,1,0.156,0.156,0.5,0
0.36934,1,0.157,0.157,0.5,0
0.3692,1,0.158,0.158,0.5,0
0.36906,1,0.159,0.159,0.5,0
0.36893,1,0.16,0.16,0.5,0
0.36879,1,0.161,0.161,0.5,0
0.36865,1,0.162,0.162,0.5,0
0.36852,1,0.163,0.163,0.5,0
0.36838,1,0.164,0.164,0.5,0
0.36824,1,0.165,0.165,0.5,0
0.3681,1,0.166,0.166,0.5,0
0.36796,1,0.167,0.167,0.5,0
0.36781,1,0.168,0.168,0.5,0
0.36765,1,0.169,0.169,0.5,0
0.3675,1,0.17,0.17,0.5,0
0.36734,1,0.171,0.171,0.5,0
0.36719,1,0.172,0.172,0.5,0
0.36703,1,0.173,0.173,0.5,0
0.36688,1,0.174,0.174,0.5,0
0.36672,1,0.175,0.175,0.5,0
0.36657,1,0.176,0.176,0.5,0
0.36641,1,0.177,0.177,0.5,0
0.36626,1,0.178,0.178,0.5,0
0.3661,1,0.179,0.179,0.5,0
0.36595,1,0.18,0.18,0.5,0
0.36579,1,0.181,0.181,0.5,0
0.36564,1,0.182,0.182,0.5,0
0.36548,1,0.183,0.183,0.5,0
0.36533,1,0.184,0.184,0.5,0
0.36517,1,0.185,0.185,0.5,0
0.36502,1,0.186,0.186,0.5,0
0.36486,1,0.187,0.187,0.5,0
0.3647,1,0.188,0.188,0.5,0
0.36453,1,0.189,0.189,0.5,0
0.36435,1,0.19,0.19,0.5,0
0.36418,1,0.191,0.191,0.5,0
0.36401,1,0.192,0.192,0.5,0
0.36384,1,0.193,0.193,0.5,0
0.36366,1,0.194,0.194,0.5,0
0.36349,1,0.195,0.195,0.5,0
0.36332,1,0.196,0.196,0.5,0
0.36315,1,0.197,0.197,0.5,0
0.36297,1,0.198,0.198,0.5,0
0.3628,1,0.199,0.199,0.5,0
0.36263,1,0.2,0.2,0.5,0
0.36246,1,0.201,0.201,0.5,0
0.36228,1,0.202,0.202,0.5,0
0.36211,1,0.203,0.203,0.5,0
0.36194,1,0.204,0.204,0.5,0
0.36176,1,0.205,0.205,0.5,0
0.36159,1,0.206,0.206,0.5,0
0.36142,1,0.207,0.207,0.5,0
0.36125,1,0.208,0.208,0.5,0
0.36106,1,0.209,0.209,0.5,0
0.36087,1,0.21,0.21,0.5,0
0.36068,1,0.211,0.211,0.5,0
0.36049,1,0.212,0.212,0.5,0
0.3603,1,0.213,0.213,0.5,0
0.36011,1,0.214,0.214,0.5,0
0.35992,1,0.215,0.215,0.5,0
0.35973,1,0.216,0.216,0.5,0
0.35954,1,0.217,0.217,0.5,0
0.35935,1,0.218,0.218,0.5,0
0.35916,1,0.219,0.219,0.5,0
0.35897,1,0.22,0.22,0.5,0
0.35878,1,0.221,0.221,0.5,0
0.35859,1,0.222,0.222,0.5,0
0.3584,1,0.223,0.223,0.5,0
0.35821,1,0.224,0.224,0.5,0
0.35802,1,0.225,0.225,0.5,0
0.35783,1,0.226,0.226,0.5,0
0.35763,1,0.227,0.227,0.5,0
0.35744,1,0.228,0.228,0.5,0
0.35725,1,0.229,0.229,0.5,0
0.35705,1,0.23,0.23,0.5,0
0.35684,1,0.231,0.231,0.5,0
0.35663,1,0.232,0.232,0.5,0
0.35643,1,0.233,0.233,0.5,0
0.35622,1,0.234,0.234,0.5,0
0.35601,1,0.235,0.235,0.5,0
0.3558,1,0.236,0.236,0.5,0
0.35559,1,0.237,0.237,0.5,0
0.35539,1,0.238,0.238,0.5,0
0.35518,1,0.239,0.239,0.5,0
0.35497,1,0.24,0.24,0.5,0
0.35476,1,0.241,0.241,0.5,0
0.35455,1,0.242,0.242,0.5,0
0.35435,1,0.243,0.243,0.5,0
0.35414,1,0.244,0.244,0.5,0
0.35393,1,0.245,0.245,0.5,0
0.35372,1,0.246,0.246,0.5,0
0.35351,1,0.247,0.247,0.5,0
0.35331,1,0.248,0.248,0.5,0
0.3531,1,0.249,0.249,0.5,0
0.35289,1,0.25,0.25,0.5,0
0.35267,1,0.251,0.251,0.5,0
0.35244,1,0.252,0.252,0.5,0
0.35221,1,0.253,0.253,0.5,0
0.35199,1,0.254,0.254,0.5,0
0.35176,1,0.255,0.255,0.5,0
0.35154,1,0.256,0.256,0.5,0
0.35131,1,0.257,0.257,0.5,0
0.35109,1,0.258,0.258,0.5,0
0.35086,1,0.259,0.259,0.5,0
0.35064,1,0.26,0.26,0.5,0
0.35041,1,0.261,0.261,0.5,0
0.35019,1,0.262,0.262,0.5,0
0.34996,1,0.263,0.263,0.5,0
0.34974,1,0.264,0.264,0.5,0
0.34951,1,0.265,0.265,0.5,0
0.34929,1,0.266,0.266,0.5,0
0.34906,1,0.267,0.267,0.5,0
0.34883,1,0.268,0.268,0.5,0
0.34861,1,0.269,0.269,0.5,0
0.34838,1,0.27,0.27,0.5,0
0.34816,1,0.271,0.271,0.5,0
0.34791,1,0.272,0.272,0.5,0
0.34767,1,0.273,0.273,0.5,0
0.34743,1,0.274,0.274,0.5,0
0.34719,1,0.275,0.275,0.5,0
0.34694,1,0.276,0.276,0.5,0
0.3467,1,0.277,0.277,0.5,0
0.34646,1,0.278,0.278,0.5,0
0.34622,1,0.279,0.279,0.5,0
0.34597,1,0.28,0.28,0.5,0
0.34573,1,0.281,0.281,0.5,0
0.34549,1,0.282,0.282,0.5,0
0.34525,1,0.283,0.283,0.5,0
0.345,1,0.284,0.284,0.5,0
0.34476,1,0.285,0.285,0.5,0
0.34452,1,0.286,0.286,0.5,0
0.34428,1,0.287,0.287,0.5,0
0.34403,1,0.288,0.288,0.5,0
0.34379,1,0.289,0.289,0.5,0
0.34355,1,0.29,0.29,0.5,0
0.34331,1,0.291,0.291,0.5,0
0.34306,1,0.292,0.292,0.5,0
0.3428,1,0.293,0.293,0.5,0
0.34254,1,0.294,0.294,0.5,0
0.34228,1,0.295,0.295,0.5,0
0.34202,1,0.296,0.296,0.5,0
0.34176,1,0.297,0.297,0.5,0
0.3415,1,0.298,0.298,0.5,0
0.34124,1,0.299,0.299,0.5,0
0.34098,1,0.3,0.3,0.5,0
0.34072,1,0.301,0.301,0.5,0
0.34046,1,0.302,0.302,0.5,0
0.3402,1,0.303,0.303,0.5,0
0.33994,1,0.304,0.304,0.5,0
0.33968,1,0.305,0.305,0.5,0
0.33942,1,0.306,0.306,0.5,0
0.33916,1,0.307,0.307,0.5,0
0.3389,1,0.308,0.308,0.5,0
0.33864,1,0.309,0.309,0.5,0
0.33839,1,0.31,0.31,0.5,0
0.33813,1,0.311,0.311,0.5,0
0.33787,1,0.312,0.312,0.5,0
0.3376,1,0.313,0.313,0.5,0
0.33732,1,0.314,0.314,0.5,0
0.33705,1,0.315,0.315,0.5,0
0.33677,1,0.316,0.316,0.5,0
0.33649,1,0.317,0.317,0.5,0
0.33622,1,0.318,0.318,0.5,0
0.33594,1,0.319,0.319,0.5,0
0.33566,1,0.32,0.32,0.5,0
0.33539,1,0.321,0.321,0.5,0
0.33511,1,0.322,0.322,0.5,0
0.33483,1,0.323,0.323,0.5,0
0.33456,1,0.324,0.324,0.5,0
0.33428,1,0.325,0.325,0.5,0
0.33401,1,0.326,0.326,0.5,0
0.33373,1,0.327,0.327,0.5,0
0.33345,1,0.328,0.328,0.5,0
0.33318,1,0.329,0.329,0.5,0
0.3329,1,0.33,0.33,0.5,0
0.33262,1,0.331,0.331,0.5,0
0.33235,1,0.332,0.332,0.5,0
0.33207,1,0.333,0.333,0.5,0
0.33178,1,0.334,0.334,0.5,0
0.33149,1,0.335,0.335,0.5,0
0.3312,1,0.336,0.336,0.5,0
0.3309,1,0.337,0.337,0.5,0
0.33061,1,0.338,0.338,0.5,0
0.33032,1,0.339,0.339,0.5,0
0.33003,1,0.34,0.34,0.5,0
0.32973,1,0.341,0.341,0.5,0
0.32944,1,0.342,0.342,0.5,0
0.32915,1,0.343,0.343,0.5,0
0.32885,1,0.344,0.344,0.5,0
0.32856,1,0.345,0.345,0.5,0
0.32827,1,0.346,0.346,0.5,0
0.32797,1,0.347,0.347,0.5,0
0.32768,1,0.348,0.348,0.5,0
0.32739,1,0.349,0.349,0.5,0
0.3271,1,0.35,0.35,0.5,0
0.3268,1,0.351,0.351,0.5,0
0.32651,1,0.352,0.352,0.5,0
0.32622,1,0.353,0.353,0.5,0
0.32592,1,0.354,0.354,0.5,0
0.32562,1,0.355,0.355,0.5,0
0.32531,1,0.356,0.356,0.5,0
0.325,1,0.357,0.357,0.5,0
0.32469,1,0.358,0.358,0.5,0
0.32438,1,0.359,0.359,0.5,0
0.32407,1,0.36,0.36,0.5,0
0.32376,1,0.361,0.361,0.5,0
0.32345,1,0.362,0.362,0.5,0
0.32314,1,0.363,0.363,0.5,0
0.32283,1,0.364,0.364,0.5,0
0.32252,1,0.365,0.365,0.5,0
0.32221,1,0.366,0.366,0.5,0
0.3219,1,0.367,0.367,0.5,0
0.32159,1,0.368,0.368,0.5,0
0.32128,1,0.369,0.369,0.5,0
0.32098,1,0.37,0.37,0.5,0
0.32067,1,0.371,0.371,0.5,0
0.32036,1,0.372,0.372,0.5,0
0.32005,1,0.373,0.373,0.5,0
0.31974,1,0.374,0.374,0.5,0
0.31943,1,0.375,0.375,0.5,0
0.3191,1,0.376,0.376,0.5,0
0.31878,1,0.377,0.377,0.5,0
0.31845,1,0.378,0.378,0.5,0
0.31813,1,0.379,0.379,0.5,0
0.3178,1,0.38,0.38,0.5,0
0.31748,1,0.381,0.381,0.5,0
0.31715,1,0.382,0.382,0.5,0
0.31682,1,0.383,0.383,0.5,0
0.3165,1,0.384,0.384,0.5,0
0.31617,1,0.385,0.385,0.5,0
0.31585,1,0.386,0.386,0.5,0
0.31552,1,0.387,0.387,0.5,0
0.3152,1,0.388,0.388,0.5,0
0.31487,1,0.389,0.389,0.5,0
0.31455,1,0.39,0.39,0.5,0
0.31422,1,0.391,0.391,0.5,0
0.31389,1,0.392,0.392,0.5,0
0.31357,1,0.393,0.393,0.5,0
0.31324,1,0.394,0.394,0.5,0
0.31292,1,0.395,0.395,0.5,0
0.31259,1,0.396,0.396,0.5,0
0.31225,1,0.397,0.397,0.5,0
0.31191,1,0.398,0.398,0.5,0
0.31156,1,0.399,0.399,0.5,0
0.31122,1,0.4,0.4,0.5,0
0.31088,1,0.401,0.401,0.5,0
0.31054,1,0.402,0.402,0.5,0
0.3102,1,0.403,0.403,0.5,0
0.30986,1,0.404,0.404,0.5,0
0.30952,1,0.405,0.405,0.5,0
0.30917,1,0.406,0.406,0.5,0
0.30883,1,0.407,0.407,0.5,0
0.30849,1,0.408,0.408,0.5,0
0.30815,1,0.409,0.409,0.5,0
0.30781,1,0.41,0.41,0.5,0
0.30747,1,0.411,0.411,0.5,0
0.30713,1,0.412,0.412,0.5,0
0.30678,1,0.413,0.413,0.5,0
0.30644,1,0.414,0.414,0.5,0
0.3061,1,0.415,0.415,0.5,0
0.30576,1,0.416,0.416,0.5,0
0.30541,1,0.417,0.417,0.5,0
0.30506,1,0.418,0.418,0.5,0
0.3047,1,0.419,0.419,0.5,0
0.30434,1,0.42,0.42,0.5,0
0.30399,1,0.421,0.421,0.5,0
0.30363,1,0.422,0.422,0.5,0
0.30327,1,0.423,0.423,0.5,0
0.30291,1,0.424,0.424,0.5,0
0.30256,1,0.425,0.425,0.5,0
0.3022,1,0.426,0.426,0.5,0
0.30184,1,0.427,0.427,0.5,0
0.30149,1,0.428,0.428,0.5,0
0.30113,1,0.429,0.429,0.5,0
0.30077,1,0.43,0.43,0.5,0
0.30041,1,0.431,0.431,0.5,0
0.30006,1,0.432,0.432,0.5,0
0.2997,1,0.433,0.433,0.5,0
0.29934,1,0.434,0.434,0.5,0
0.29899,1,0.435,0.435,0.5,0
0.29863,1,0.436,0.436,0.5,0
0.29827,1,0.437,0.437,0.5,0
0.29791,1,0.438,0.438,0.5,0
0.29753,1,0.439,0.439,0.5,0
0.29716,1,0.44,0.44,0.5,0
0.29679,1,0.441,0.441,0.5,0
0.29642,1,0.442,0.442,0.5,0
0.29604,1,0.443,0.443,0.5,0
0.29567,1,0.444,0.444,0.5,0
0.2953,1,0.445,0.445,0.5,0
0.29493,1,0.446,0.446,0.5,0
0.29455,1,0.447,0.447,0.5,0
0.29418,1,0.448,0.448,0.5,0
0.29381,1,0.449,0.449,0.5,0
0.29344,1,0.45,0.45,0.5,0
0.29306,1,0.451,0.451,0.5,0
0.29269,1,0.452,0.452,0.5,0
0.29232,1,0.453,0.453,0.5,0
0.29195,1,0.454,0.454,0.5,0
0.29157,1,0.455,0.455,0.5,0
0.2912,1,0.456,0.456,0.5,0
0.29083,1,0.457,0.457,0.5,0
0.29046,1,0.458,0.458,0.5,0
0.29007,1,0.459,0.459,0.5,0
0.28969,1,0.46,0.46,0.5,0
0.2893,1,0.461,0.461,0.5,0
0.28891,1,0.462,0.462,0.5,0
0.28852,1,0.463,0.463,0.5,0
0.28814,1,0.464,0.464,0.5,0
0.28775,1,0.465,0.465,0.5,0
0.28736,1,0.466,0.466,0.5,0
0.28697,1,0.467,0.467,0.5,0
0.28659,1,0.468,0.468,0.5,0
0.2862,1,0.469,0.469,0.5,0
0.28581,1,0.47,0.47,0.5,0
0.28542,1,0.471,0.471,0.5,0
0.28504,1,0.472,0.472,0.5,0
0.28465,1,0.473,0.473,0.5,0
0.28426,1,0.474,0.474,0.5,0
0.28387,1,0.475,0.475,0.5,0
0.28349,1,0.476,0.476,0.5,0
0.2831,1,0.477,0.477,0.5,0
0.28271,1,0.478,0.478,0.5,0
0.28232,1,0.479,0.479,0.5,0
0.28192,1,0.48,0.48,0.5,0
0.28152,1,0.481,0.481,0.5,0
0.28112,1,0.482,0.482,0.5,0
0.28072,1,0.483,0.483,0.5,0
0.28031,1,0.484,0.484,0.5,0
0.27991,1,0.485,0.485,0.5,0
0.27951,1,0.486,0.486,0.5,0
0.27911,1,0.487,0.487,0.5,0
0.2787,1,0.488,0.488,0.5,0
0.2783,1,0.489,0.489,0.5,0
0.2779,1,0.49,0.49,0.5,0
0.2775,1,0.491,0.491,0.5,0
0.2771,1,0.492,0.492,0.5,0
0.27669,1,0.493,0.493,0.5,0
0.27629,1,0.494,0.494,0.5,0
0.27589,1,0.495,0.495,0.5,0
0.27549,1,0.496,0.496,0.5,0
0.27508,1,0.497,0.497,0.5,0
0.27468,1,0.498,0.498,0.5,0
0.27428,1,0.499,0.499,0.5,0
0.27388,1,0.5,0.5,0.5,0
0.27346,1,0.501,0.501,0.5,0
0.27304,1,0.502,0.502,0.5,0
0.27263,1,0.503,0.503,0.5,0
0.27221,1,0.504,0.504,0.5,0
0.27179,1,0.505,0.505,0.5,0
0.27138,1,0.506,0.506,0.5,0
0.27096,1,0.507,0.507,0.5,0
0.27054,1,0.508,0.508,0.5,0
0.27012,1,0.509,0.509,0.5,0
0.26971,1,0.51,0.51,0.5,0
0.26929,1,0.511,0.511,0.5,0
0.26887,1,0.512,0.512,0.5,0
0.26846,1,0.513,0.513,0.5,0
0.26804,1,0.514,0.514,0.5,0
0.26762,1,0.515,0.515,0.5,0
0.26721,1,0.516,0.516,0.5,0
0.26679,1,0.517,0.517,0.5,0
0.26637,1,0.518,0.518,0.5,0
0.26596,1,0.519,0.519,0.5,0
0.26554,1,0.52,0.52,0.5,0
0.26512,1,0.521,0.521,0.5,0
0.26469,1,0.522,0.522,0.5,0
0.26426,1,0.523,0.523,0.5,0
0.26383,1,0.524,0.524,0.5,0
0.2634,1,0.525,0.525,0.5,0
0.26297,1,0.526,0.526,0.5,0
0.26253,1,0.527,0.527,0.5,0
0.2621,1,0.528,0.528,0.5,0
0.26167,1,0.529,0.529,0.5,0
0.26124,1,0.53,0.53,0.5,0
0.26081,1,0.531,0.531,0.5,0
0.26038,1,0.532,0.532,0.5,0
0.25995,1,0.533,0.533,0.5,0
0.25952,1,0.534,0.534,0.5,0
0.25909,1,0.535,0.535,0.5,0
0.25866,1,0.536,0.536,0.5,0
0.25822,1,0.537,0.537,0.5,0
0.25779,1,0.538,0.538,0.5,0
0.25736,1,0.539,0.539,0.5,0
0.25693,1,0.54,0.54,0.5,0
0.2565,1,0.541,0.541,0.5,0
0.25606,1,0.542,0.542,0.5,0
0.25562,1,0.543,0.543,0.5,0
0.25517,1,0.544,0.544,0.5,0
0.25473,1,0.545,0.545,0.5,0
0.25429,1,0.546,0.546,0.5,0
0.25384,1,0.547,0.547,0.5,0
0.2534,1,0.548,0.548,0.5,0
0.25295,1,0.549,0.549,0.5,0
0.25251,1,0.55,0.55,0.5,0
0.25206,1,0.551,0.551,0.5,0
0.25162,1,0.552,0.552,0.5,0
0.25117,1,0.553,0.553,0.5,0
0.25073,1,0.554,0.554,0.5,0
0.25028,1,0.555,0.555,0.5,0
0.24984,1,0.556,0.556,0.5,0
0.24939,1,0.557,0.557,0.5,0
0.24895,1,0.558,0.558,0.5,0
0.2485,1,0.559,0.559,0.5,0
0.24806,1,0.56,0.56,0.5,0
0.24761,1,0.561,0.561,0.5,0
0.24717,1,0.562,0.562,0.5,0
0.24672,1,0.563,0.563,0.5,0
0.24626,1,0.564,0.564,0.5,0
0.2458,1,0.565,0.565,0.5,0
0.24534,1,0.566,0.566,0.5,0
0.24488,1,0.567,0.567,0.5,0
0.24442,1,0.568,0.568,0.5,0
0.24397,1,0.569,0.569,0.5,0
0.24351,1,0.57,0.57,0.5,0
0.24305,1,0.571,0.571,0.5,0
0.24259,1,0.572,0.572,0.5,0
0.24213,1,0.573,0.573,0.5,0
0.24167,1,0.574,0.574,0.5,0
0.24122,1,0.575,0.575,0.5,0
0.24076,1,0.576,0.576,0.5,0
0.2403,1,0.577,0.577,0.5,0
0.23984,1,0.578,0.578,0.5,0
0.23938,1,0.579,0.579,0.5,0
0.23892,1,0.58,0.58,0.5,0
0.23847,1,0.581,0.581,0.5,0
0.23801,1,0.582,0.582,0.5,0
0.23755,1,0.583,0.583,0.5,0
0.23708,1,0.584,0.584,0.5,0
0.23661,1,0.585,0.585,0.5,0
0.23614,1,0.586,0.586,0.5,0
0.23567,1,0.587,0.587,0.5,0
0.2352,1,0.588,0.588,0.5,0
0.23472,1,0.589,0.589,0.5,0
0.23425,1,0.59,0.59,0.5,0
0.23378,1,0.591,0.591,0.5,0
0.23331,1,0.592,0.592,0.5,0
0.23284,1,0.593,0.593,0.5,0
0.23237,1,0.594,0.594,0.5,0
0.2319,1,0.595,0.595,0.5,0
0.23142,1,0.596,0.596,0.5,0
0.23095,1,0.597,0.597,0.5,0
0.23048,1,0.598,0.598,0.5,0
0.23001,1,0.599,0.599,0.5,0
0.22954,1,0.6,0.6,0.5,0
0.22907,1,0.601,0.601,0.5,0
0.2286,1,0.602,0.602,0.5,0
0.22812,1,0.603,0.603,0.5,0
0.22765,1,0.604,0.604,0.5,0
0.22717,1,0.605,0.605,0.5,0
0.22669,1,0.606,0.606,0.5,0
0.2262,1,0.607,0.607,0.5,0
0.22572,1,0.608,0.608,0.5,0
0.22523,1,0.609,0.609,0.5,0
0.22475,1,0.61,0.61,0.5,0
0.22426,1,0.611,0.611,0.5,0
0.22378,1,0.612,0.612,0.5,0
0.2233,1,0.613,0.613,0.5,0
0.22281,1,0.614,0.614,0.5,0
0.22233,1,0.615,0.615,0.5,0
0.22184,1,0.616,0.616,0.5,0
0.22136,1,0.617,0.617,0.5,0
0.22087,1,0.618,0.618,0.5,0
0.22039,1,0.619,0.619,0.5,0
0.21991,1,0.62,0.62,0.5,0
0.21942,1,0.621,0.621,0.5,0
0.21894,1,0.622,0.622,0.5,0
0.21845,1,0.623,0.623,0.5,0
0.21797,1,0.624,0.624,0.5,0
0.21749,1,0.625,0.625,0.5,0
0.21699,1,0.626,0.626,0.5,0
0.21649,1,0.627,0.627,0.5,0
0.216,1,0.628,0.628,0.5,0
0.2155,1,0.629,0.629,0.5,0
0.215,1,0.63,0.63,0.5,0
0.21451,1,0.631,0.631,0.5,0
0.21401,1,0.632,0.632,0.5,0
0.21351,1,0.633,0.633,0.5,0
0.21301,1,0.634,0.634,0.5,0
0.21252,1,0.635,0.635,0.5,0
0.21202,1,0.636,0.636,0.5,0
0.21152,1,0.637,0.637,0.5,0
0.21103,1,0.638,0.638,0.5,0
0.21053,1,0.639,0.639,0.5,0
0.21003,1,0.64,0.64,0.5,0
0.20954,1,0.641,0.641,0.5,0
0.20904,1,0.642,0.642,0.5,0
0.20854,1,0.643,0.643,0.5,0
0.20805,1,0.644,0.644,0.5,0
0.20755,1,0.645,0.645,0.5,0
0.20705,1,0.646,0.646,0.5,0
0.20654,1,0.647,0.647,0.5,0
0.20604,1,0.648,0.648,0.5,0
0.20553,1,0.649,0.649,0.5,0
0.20502,1,0.65,0.65,0.5,0
0.20451,1,0.651,0.651,0.5,0
0.204,1,0.652,0.652,0.5,0
0.20349,1,0.653,0.653,0.5,0
0.20298,1,0.654,0.654,0.5,0
0.20247,1,0.655,0.655,0.5,0
0.20197,1,0.656,0.656,0.5,0
0.20146,1,0.657,0.657,0.5,0
0.20095,1,0.658,0.658,0.5,0
0.20044,1,0.659,0.659,0.5,0
0.19993,1,0.66,0.66,0.5,0
0.19942,1,0.661,0.661,0.5,0
0.19891,1,0.662,0.662,0.5,0
