"f_72-1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9076.1,1,1.45,0.5,1.45,0
9074,1,1.46,0.5,1.46,0
9071.9,1,1.47,0.5,1.47,0
9069.8,1,1.48,0.5,1.48,0
9067.7,1,1.49,0.5,1.49,0
9065.6,1,1.5,0.5,1.5,0
9063.1,1,1.51,0.5,1.51,0
9060.6,1,1.52,0.5,1.52,0
9058.2,1,1.53,0.5,1.53,0
9055.7,1,1.54,0.5,1.54,0
9053.2,1,1.55,0.5,1.55,0
9050.7,1,1.56,0.5,1.56,0
9048.2,1,1.57,0.5,1.57,0
9045.7,1,1.58,0.5,1.58,0
9043.2,1,1.59,0.5,1.59,0
9040.7,1,1.6,0.5,1.6,0
9038.2,1,1.61,0.5,1.61,0
9035.7,1,1.62,0.5,1.62,0
9033.2,1,1.63,0.5,1.63,0
9030.7,1,1.64,0.5,1.64,0
9028.2,1,1.65,0.5,1.65,0
9025.7,1,1.66,0.5,1.66,0
9023.2,1,1.67,0.5,1.67,0
9020.8,1,1.68,0.5,1.68,0
9018.3,1,1.69,0.5,1.69,0
9015.8,1,1.7,0.5,1.7,0
9013.3,1,1.71,0.5,1.71,0
9010.8,1,1.72,0.5,1.72,0
9008.3,1,1.73,0.5,1.73,0
9005.8,1,1.74,0.5,1.74,0
9003.3,1,1.75,0.5,1.75,0
9000.4,1,1.76,0.5,1.76,0
8997.5,1,1.77,0.5,1.77,0
8994.6,1,1.78,0.5,1.78,0
8991.7,1,1.79,0.5,1.79,0
8988.7,1,1.8,0.5,1.8,0
8985.8,1,1.81,0.5,1.81,0
8982.9,1,1.82,0.5,1.82,0
8980,1,1.83,0.5,1.83,0
8977.1,1,1.84,0.5,1.84,0
8974.2,1,1.85,0.5,1.85,0
8971.3,1,1.86,0.5,1.86,0
8968.4,1,1.87,0.5,1.87,0
8965.5,1,1.88,0.5,1.88,0
8962.6,1,1.89,0.5,1.89,0
8959.6,1,1.9,0.5,1.9,0
8956.7,1,1.91,0.5,1.91,0
8953.8,1,1.92,0.5,1.92,0
8950.9,1,1.93,0.5,1.93,0
8948,1,1.94,0.5,1.94,0
8945.1,1,1.95,0.5,1.95,0
8942.2,1,1.96,0.5,1.96,0
8939.3,1,1.97,0.5,1.97,0
8936.4,1,1.98,0.5,1.98,0
8933.5,1,1.99,0.5,1.99,0
8930.5,1,2,0.5,2,0
8927.2,1,2.01,0.5,2.01,0
8923.9,1,2.02,0.5,2.02,0
8920.5,1,2.03,0.5,2.03,0
8917.2,1,2.04,0.5,2.04,0
8913.8,1,2.05,0.5,2.05,0
8910.5,1,2.06,0.5,2.06,0
8907.2,1,2.07,0.5,2.07,0
8903.8,1,2.08,0.5,2.08,0
8900.5,1,2.09,0.5,2.09,0
8897.2,1,2.1,0.5,2.1,0
8893.8,1,2.11,0.5,2.11,0
8890.5,1,2.12,0.5,2.12,0
8887.1,1,2.13,0.5,2.13,0
8883.8,1,2.14,0.5,2.14,0
8880.5,1,2.15,0.5,2.15,0
8877.1,1,2.16,0.5,2.16,0
8873.8,1,2.17,0.5,2.17,0
8870.4,1,2.18,0.5,2.18,0
8867.1,1,2.19,0.5,2.19,0
8863.8,1,2.2,0.5,2.2,0
8860.4,1,2.21,0.5,2.21,0
8857.1,1,2.22,0.5,2.22,0
8853.7,1,2.23,0.5,2.23,0
8850.4,1,2.24,0.5,2.24,0
8847.1,1,2.25,0.5,2.25,0
8843.3,1,2.26,0.5,2.26,0
8839.5,1,2.27,0.5,2.27,0
8835.7,1,2.28,0.5,2.28,0
8831.9,1,2.29,0.5,2.29,0
8828.1,1,2.3,0.5,2.3,0
8824.4,1,2.31,0.5,2.31,0
8820.6,1,2.32,0.5,2.32,0
8816.8,1,2.33,0.5,2.33,0
8813,1,2.34,0.5,2.34,0
8809.2,1,2.35,0.5,2.35,0
8805.4,1,2.36,0.5,2.36,0
8801.7,1,2.37,0.5,2.37,0
8797.9,1,2.38,0.5,2.38,0
8794.1,1,2.39,0.5,2.39,0
8790.3,1,2.4,0.5,2.4,0
8786.5,1,2.41,0.5,2.41,0
8782.7,1,2.42,0.5,2.42,0
8779,1,2.43,0.5,2.43,0
8775.2,1,2.44,0.5,2.44,0
8771.4,1,2.45,0.5,2.45,0
8767.6,1,2.46,0.5,2.46,0
8763.8,1,2.47,0.5,2.47,0
8760,1,2.48,0.5,2.48,0
8756.3,1,2.49,0.5,2.49,0
8752.5,1,2.5,0.5,2.5,0
8748.2,1,2.51,0.5,2.51,0
8744,1,2.52,0.5,2.52,0
8739.7,1,2.53,0.5,2.53,0
8735.5,1,2.54,0.5,2.54,0
8731.3,1,2.55,0.5,2.55,0
8727,1,2.56,0.5,2.56,0
8722.8,1,2.57,0.5,2.57,0
8718.5,1,2.58,0.5,2.58,0
8714.3,1,2.59,0.5,2.59,0
8710,1,2.6,0.5,2.6,0
8705.8,1,2.61,0.5,2.61,0
8701.6,1,2.62,0.5,2.62,0
8697.3,1,2.63,0.5,2.63,0
8693.1,1,2.64,0.5,2.64,0
8688.8,1,2.65,0.5,2.65,0
8684.6,1,2.66,0.5,2.66,0
8680.4,1,2.67,0.5,2.67,0
8676.1,1,2.68,0.5,2.68,0
8671.9,1,2.69,0.5,2.69,0
8667.6,1,2.7,0.5,2.7,0
8663.4,1,2.71,0.5,2.71,0
8659.1,1,2.72,0.5,2.72,0
8654.9,1,2.73,0.5,2.73,0
8650.7,1,2.74,0.5,2.74,0
8646.4,1,2.75,0.5,2.75,0
8641.7,1,2.76,0.5,2.76,0
8637,1,2.77,0.5,2.77,0
8632.3,1,2.78,0.5,2.78,0
8627.6,1,2.79,0.5,2.79,0
8622.8,1,2.8,0.5,2.8,0
8618.1,1,2.81,0.5,2.81,0
8613.4,1,2.82,0.5,2.82,0
8608.7,1,2.83,0.5,2.83,0
8604,1,2.84,0.5,2.84,0
8599.3,1,2.85,0.5,2.85,0
8594.5,1,2.86,0.5,2.86,0
8589.8,1,2.87,0.5,2.87,0
8585.1,1,2.88,0.5,2.88,0
8580.4,1,2.89,0.5,2.89,0
8575.7,1,2.9,0.5,2.9,0
8571,1,2.91,0.5,2.91,0
8566.2,1,2.92,0.5,2.92,0
8561.5,1,2.93,0.5,2.93,0
8556.8,1,2.94,0.5,2.94,0
8552.1,1,2.95,0.5,2.95,0
8547.4,1,2.96,0.5,2.96,0
8542.7,1,2.97,0.5,2.97,0
8538,1,2.98,0.5,2.98,0
8533.2,1,2.99,0.5,2.99,0
8528.5,1,3,0.5,3,0
8523.3,1,3.01,0.5,3.01,0
8518.1,1,3.02,0.5,3.02,0
8512.9,1,3.03,0.5,3.03,0
8507.7,1,3.04,0.5,3.04,0
8502.5,1,3.05,0.5,3.05,0
8497.3,1,3.06,0.5,3.06,0
8492.1,1,3.07,0.5,3.07,0
8486.9,1,3.08,0.5,3.08,0
8481.7,1,3.09,0.5,3.09,0
8476.5,1,3.1,0.5,3.1,0
8471.3,1,3.11,0.5,3.11,0
8466.1,1,3.12,0.5,3.12,0
8460.9,1,3.13,0.5,3.13,0
8455.6,1,3.14,0.5,3.14,0
8450.4,1,3.15,0.5,3.15,0
8445.2,1,3.16,0.5,3.16,0
8440,1,3.17,0.5,3.17,0
8434.8,1,3.18,0.5,3.18,0
8429.6,1,3.19,0.5,3.19,0
8424.4,1,3.2,0.5,3.2,0
8419.2,1,3.21,0.5,3.21,0
8414,1,3.22,0.5,3.22,0
8408.8,1,3.23,0.5,3.23,0
8403.6,1,3.24,0.5,3.24,0
8398.4,1,3.25,0.5,3.25,0
8392.7,1,3.26,0.5,3.26,0
8387,1,3.27,0.5,3.27,0
8381.3,1,3.28,0.5,3.28,0
8375.5,1,3.29,0.5,3.29,0
8369.8,1,3.3,0.5,3.3,0
8364.1,1,3.31,0.5,3.31,0
8358.4,1,3.32,0.5,3.32,0
8352.7,1,3.33,0.5,3.33,0
8347,1,3.34,0.5,3.34,0
8341.3,1,3.35,0.5,3.35,0
8335.6,1,3.36,0.5,3.36,0
8329.9,1,3.37,0.5,3.37,0
8324.2,1,3.38,0.5,3.38,0
8318.4,1,3.39,0.5,3.39,0
8312.7,1,3.4,0.5,3.4,0
8307,1,3.41,0.5,3.41,0
8301.3,1,3.42,0.5,3.42,0
8295.6,1,3.43,0.5,3.43,0
8289.9,1,3.44,0.5,3.44,0
8284.2,1,3.45,0.5,3.45,0
8278.5,1,3.46,0.5,3.46,0
8272.8,1,3.47,0.5,3.47,0
8267.1,1,3.48,0.5,3.48,0
8261.3,1,3.49,0.5,3.49,0
8255.6,1,3.5,0.5,3.5,0
8249.4,1,3.51,0.5,3.51,0
8243.2,1,3.52,0.5,3.52,0
8236.9,1,3.53,0.5,3.53,0
8230.7,1,3.54,0.5,3.54,0
8224.5,1,3.55,0.5,3.55,0
8218.3,1,3.56,0.5,3.56,0
8212,1,3.57,0.5,3.57,0
8205.8,1,3.58,0.5,3.58,0
8199.6,1,3.59,0.5,3.59,0
8193.3,1,3.6,0.5,3.6,0
8187.1,1,3.61,0.5,3.61,0
8180.9,1,3.62,0.5,3.62,0
8174.7,1,3.63,0.5,3.63,0
8168.4,1,3.64,0.5,3.64,0
8162.2,1,3.65,0.5,3.65,0
8156,1,3.66,0.5,3.66,0
8149.7,1,3.67,0.5,3.67,0
8143.5,1,3.68,0.5,3.68,0
8137.3,1,3.69,0.5,3.69,0
8131,1,3.7,0.5,3.7,0
8124.8,1,3.71,0.5,3.71,0
8118.6,1,3.72,0.5,3.72,0
8112.4,1,3.73,0.5,3.73,0
8106.1,1,3.74,0.5,3.74,0
8099.9,1,3.75,0.5,3.75,0
8093.1,1,3.76,0.5,3.76,0
8086.4,1,3.77,0.5,3.77,0
8079.6,1,3.78,0.5,3.78,0
8072.8,1,3.79,0.5,3.79,0
8066.1,1,3.8,0.5,3.8,0
8059.3,1,3.81,0.5,3.81,0
8052.6,1,3.82,0.5,3.82,0
8045.8,1,3.83,0.5,3.83,0
8039,1,3.84,0.5,3.84,0
8032.3,1,3.85,0.5,3.85,0
8025.5,1,3.86,0.5,3.86,0
8018.7,1,3.87,0.5,3.87,0
8012,1,3.88,0.5,3.88,0
8005.2,1,3.89,0.5,3.89,0
7998.4,1,3.9,0.5,3.9,0
7991.7,1,3.91,0.5,3.91,0
7984.9,1,3.92,0.5,3.92,0
7978.2,1,3.93,0.5,3.93,0
7971.4,1,3.94,0.5,3.94,0
7964.6,1,3.95,0.5,3.95,0
7957.9,1,3.96,0.5,3.96,0
7951.1,1,3.97,0.5,3.97,0
7944.3,1,3.98,0.5,3.98,0
7937.6,1,3.99,0.5,3.99,0
7930.8,1,4,0.5,4,0
7923.5,1,4.01,0.5,4.01,0
7916.2,1,4.02,0.5,4.02,0
7908.9,1,4.03,0.5,4.03,0
7901.6,1,4.04,0.5,4.04,0
7894.3,1,4.05,0.5,4.05,0
7887,1,4.06,0.5,4.06,0
7879.6,1,4.07,0.5,4.07,0
7872.3,1,4.08,0.5,4.08,0
7865,1,4.09,0.5,4.09,0
7857.7,1,4.1,0.5,4.1,0
7850.4,1,4.11,0.5,4.11,0
7843.1,1,4.12,0.5,4.12,0
7835.8,1,4.13,0.5,4.13,0
7828.5,1,4.14,0.5,4.14,0
7821.2,1,4.15,0.5,4.15,0
7813.9,1,4.16,0.5,4.16,0
7806.5,1,4.17,0.5,4.17,0
7799.2,1,4.18,0.5,4.18,0
7791.9,1,4.19,0.5,4.19,0
7784.6,1,4.2,0.5,4.2,0
7777.3,1,4.21,0.5,4.21,0
7770,1,4.22,0.5,4.22,0
7762.7,1,4.23,0.5,4.23,0
7755.4,1,4.24,0.5,4.24,0
7748.1,1,4.25,0.5,4.25,0
7740.2,1,4.26,0.5,4.26,0
7732.3,1,4.27,0.5,4.27,0
7724.5,1,4.28,0.5,4.28,0
7716.6,1,4.29,0.5,4.29,0
7708.7,1,4.3,0.5,4.3,0
7700.9,1,4.31,0.5,4.31,0
7693,1,4.32,0.5,4.32,0
7685.1,1,4.33,0.5,4.33,0
7677.3,1,4.34,0.5,4.34,0
7669.4,1,4.35,0.5,4.35,0
7661.5,1,4.36,0.5,4.36,0
7653.7,1,4.37,0.5,4.37,0
7645.8,1,4.38,0.5,4.38,0
7637.9,1,4.39,0.5,4.39,0
7630.1,1,4.4,0.5,4.4,0
7622.2,1,4.41,0.5,4.41,0
7614.3,1,4.42,0.5,4.42,0
7606.4,1,4.43,0.5,4.43,0
7598.6,1,4.44,0.5,4.44,0
7590.7,1,4.45,0.5,4.45,0
7582.8,1,4.46,0.5,4.46,0
7575,1,4.47,0.5,4.47,0
7567.1,1,4.48,0.5,4.48,0
7559.2,1,4.49,0.5,4.49,0
7551.4,1,4.5,0.5,4.5,0
7542.9,1,4.51,0.5,4.51,0
7534.5,1,4.52,0.5,4.52,0
7526.1,1,4.53,0.5,4.53,0
7517.6,1,4.54,0.5,4.54,0
7509.2,1,4.55,0.5,4.55,0
7500.8,1,4.56,0.5,4.56,0
7492.3,1,4.57,0.5,4.57,0
7483.9,1,4.58,0.5,4.58,0
7475.5,1,4.59,0.5,4.59,0
7467,1,4.6,0.5,4.6,0
7458.6,1,4.61,0.5,4.61,0
7450.1,1,4.62,0.5,4.62,0
7441.7,1,4.63,0.5,4.63,0
7433.3,1,4.64,0.5,4.64,0
7424.8,1,4.65,0.5,4.65,0
7416.4,1,4.66,0.5,4.66,0
7408,1,4.67,0.5,4.67,0
7399.5,1,4.68,0.5,4.68,0
7391.1,1,4.69,0.5,4.69,0
7382.7,1,4.7,0.5,4.7,0
7374.2,1,4.71,0.5,4.71,0
7365.8,1,4.72,0.5,4.72,0
7357.4,1,4.73,0.5,4.73,0
7348.9,1,4.74,0.5,4.74,0
7340.5,1,4.75,0.5,4.75,0
7331.5,1,4.76,0.5,4.76,0
7322.5,1,4.77,0.5,4.77,0
7313.5,1,4.78,0.5,4.78,0
7304.4,1,4.79,0.5,4.79,0
7295.4,1,4.8,0.5,4.8,0
7286.4,1,4.81,0.5,4.81,0
7277.4,1,4.82,0.5,4.82,0
7268.4,1,4.83,0.5,4.83,0
7259.4,1,4.84,0.5,4.84,0
7250.4,1,4.85,0.5,4.85,0
7241.4,1,4.86,0.5,4.86,0
7232.4,1,4.87,0.5,4.87,0
7223.3,1,4.88,0.5,4.88,0
7214.3,1,4.89,0.5,4.89,0
7205.3,1,4.9,0.5,4.9,0
7196.3,1,4.91,0.5,4.91,0
7187.3,1,4.92,0.5,4.92,0
7178.3,1,4.93,0.5,4.93,0
7169.3,1,4.94,0.5,4.94,0
7160.3,1,4.95,0.5,4.95,0
7151.3,1,4.96,0.5,4.96,0
7142.3,1,4.97,0.5,4.97,0
7133.2,1,4.98,0.5,4.98,0
7124.2,1,4.99,0.5,4.99,0
7115.2,1,5,0.5,5,0
7105.6,1,5.01,0.5,5.01,0
7096,1,5.02,0.5,5.02,0
7086.4,1,5.03,0.5,5.03,0
7076.9,1,5.04,0.5,5.04,0
7067.3,1,5.05,0.5,5.05,0
7057.7,1,5.06,0.5,5.06,0
7048.1,1,5.07,0.5,5.07,0
7038.5,1,5.08,0.5,5.08,0
7028.9,1,5.09,0.5,5.09,0
7019.3,1,5.1,0.5,5.1,0
7009.7,1,5.11,0.5,5.11,0
7000.1,1,5.12,0.5,5.12,0
6990.5,1,5.13,0.5,5.13,0
6980.9,1,5.14,0.5,5.14,0
6971.4,1,5.15,0.5,5.15,0
6961.8,1,5.16,0.5,5.16,0
6952.2,1,5.17,0.5,5.17,0
6942.6,1,5.18,0.5,5.18,0
6933,1,5.19,0.5,5.19,0
6923.4,1,5.2,0.5,5.2,0
6913.8,1,5.21,0.5,5.21,0
6904.2,1,5.22,0.5,5.22,0
6894.6,1,5.23,0.5,5.23,0
6885,1,5.24,0.5,5.24,0
6875.5,1,5.25,0.5,5.25,0
6865.3,1,5.26,0.5,5.26,0
6855.1,1,5.27,0.5,5.27,0
6844.9,1,5.28,0.5,5.28,0
6834.8,1,5.29,0.5,5.29,0
6824.6,1,5.3,0.5,5.3,0
6814.4,1,5.31,0.5,5.31,0
6804.2,1,5.32,0.5,5.32,0
6794.1,1,5.33,0.5,5.33,0
6783.9,1,5.34,0.5,5.34,0
6773.7,1,5.35,0.5,5.35,0
6763.5,1,5.36,0.5,5.36,0
6753.4,1,5.37,0.5,5.37,0
6743.2,1,5.38,0.5,5.38,0
6733,1,5.39,0.5,5.39,0
6722.9,1,5.4,0.5,5.4,0
6712.7,1,5.41,0.5,5.41,0
6702.5,1,5.42,0.5,5.42,0
6692.3,1,5.43,0.5,5.43,0
6682.2,1,5.44,0.5,5.44,0
6672,1,5.45,0.5,5.45,0
6661.8,1,5.46,0.5,5.46,0
6651.6,1,5.47,0.5,5.47,0
6641.5,1,5.48,0.5,5.48,0
6631.3,1,5.49,0.5,5.49,0
6621.1,1,5.5,0.5,5.5,0
6610.4,1,5.51,0.5,5.51,0
6599.6,1,5.52,0.5,5.52,0
6588.9,1,5.53,0.5,5.53,0
6578.1,1,5.54,0.5,5.54,0
6567.3,1,5.55,0.5,5.55,0
6556.6,1,5.56,0.5,5.56,0
6545.8,1,5.57,0.5,5.57,0
6535.1,1,5.58,0.5,5.58,0
6524.3,1,5.59,0.5,5.59,0
6513.6,1,5.6,0.5,5.6,0
6502.8,1,5.61,0.5,5.61,0
6492.1,1,5.62,0.5,5.62,0
6481.3,1,5.63,0.5,5.63,0
6470.6,1,5.64,0.5,5.64,0
6459.8,1,5.65,0.5,5.65,0
6449,1,5.66,0.5,5.66,0
6438.3,1,5.67,0.5,5.67,0
6427.5,1,5.68,0.5,5.68,0
6416.8,1,5.69,0.5,5.69,0
6406,1,5.7,0.5,5.7,0
6395.3,1,5.71,0.5,5.71,0
6384.5,1,5.72,0.5,5.72,0
6373.8,1,5.73,0.5,5.73,0
6363,1,5.74,0.5,5.74,0
6352.3,1,5.75,0.5,5.75,0
6340.9,1,5.76,0.5,5.76,0
6329.6,1,5.77,0.5,5.77,0
6318.3,1,5.78,0.5,5.78,0
6306.9,1,5.79,0.5,5.79,0
6295.6,1,5.8,0.5,5.8,0
6284.3,1,5.81,0.5,5.81,0
6272.9,1,5.82,0.5,5.82,0
6261.6,1,5.83,0.5,5.83,0
6250.3,1,5.84,0.5,5.84,0
6238.9,1,5.85,0.5,5.85,0
6227.6,1,5.86,0.5,5.86,0
6216.3,1,5.87,0.5,5.87,0
6204.9,1,5.88,0.5,5.88,0
6193.6,1,5.89,0.5,5.89,0
6182.3,1,5.9,0.5,5.9,0
6170.9,1,5.91,0.5,5.91,0
6159.6,1,5.92,0.5,5.92,0
6148.3,1,5.93,0.5,5.93,0
6136.9,1,5.94,0.5,5.94,0
6125.6,1,5.95,0.5,5.95,0
6114.3,1,5.96,0.5,5.96,0
6102.9,1,5.97,0.5,5.97,0
6091.6,1,5.98,0.5,5.98,0
6080.3,1,5.99,0.5,5.99,0
6068.9,1,6,0.5,6,0
6057,1,6.01,0.5,6.01,0
6045.1,1,6.02,0.5,6.02,0
6033.2,1,6.03,0.5,6.03,0
6021.3,1,6.04,0.5,6.04,0
6009.4,1,6.05,0.5,6.05,0
5997.5,1,6.06,0.5,6.06,0
5985.6,1,6.07,0.5,6.07,0
5973.7,1,6.08,0.5,6.08,0
5961.8,1,6.09,0.5,6.09,0
5949.9,1,6.1,0.5,6.1,0
5938,1,6.11,0.5,6.11,0
5926.1,1,6.12,0.5,6.12,0
5914.2,1,6.13,0.5,6.13,0
5902.3,1,6.14,0.5,6.14,0
5890.4,1,6.15,0.5,6.15,0
5878.5,1,6.16,0.5,6.16,0
5866.6,1,6.17,0.5,6.17,0
5854.7,1,6.18,0.5,6.18,0
5842.8,1,6.19,0.5,6.19,0
5830.9,1,6.2,0.5,6.2,0
5819,1,6.21,0.5,6.21,0
5807.1,1,6.22,0.5,6.22,0
5795.2,1,6.23,0.5,6.23,0
5783.3,1,6.24,0.5,6.24,0
5771.4,1,6.25,0.5,6.25,0
5758.9,1,6.26,0.5,6.26,0
5746.4,1,6.27,0.5,6.27,0
5734,1,6.28,0.5,6.28,0
5721.5,1,6.29,0.5,6.29,0
5709.1,1,6.3,0.5,6.3,0
5696.6,1,6.31,0.5,6.31,0
5684.1,1,6.32,0.5,6.32,0
5671.7,1,6.33,0.5,6.33,0
5659.2,1,6.34,0.5,6.34,0
5646.8,1,6.35,0.5,6.35,0
5634.3,1,6.36,0.5,6.36,0
5621.8,1,6.37,0.5,6.37,0
5609.4,1,6.38,0.5,6.38,0
5596.9,1,6.39,0.5,6.39,0
5584.4,1,6.4,0.5,6.4,0
5572,1,6.41,0.5,6.41,0
5559.5,1,6.42,0.5,6.42,0
5547.1,1,6.43,0.5,6.43,0
5534.6,1,6.44,0.5,6.44,0
5522.1,1,6.45,0.5,6.45,0
5509.7,1,6.46,0.5,6.46,0
5497.2,1,6.47,0.5,6.47,0
5484.7,1,6.48,0.5,6.48,0
5472.3,1,6.49,0.5,6.49,0
5459.8,1,6.5,0.5,6.5,0
5446.8,1,6.51,0.5,6.51,0
5433.8,1,6.52,0.5,6.52,0
5420.8,1,6.53,0.5,6.53,0
5407.8,1,6.54,0.5,6.54,0
5394.8,1,6.55,0.5,6.55,0
5381.8,1,6.56,0.5,6.56,0
5368.8,1,6.57,0.5,6.57,0
5355.8,1,6.58,0.5,6.58,0
5342.8,1,6.59,0.5,6.59,0
5329.8,1,6.6,0.5,6.6,0
5316.7,1,6.61,0.5,6.61,0
5303.7,1,6.62,0.5,6.62,0
5290.7,1,6.63,0.5,6.63,0
5277.7,1,6.64,0.5,6.64,0
5264.7,1,6.65,0.5,6.65,0
5251.7,1,6.66,0.5,6.66,0
5238.7,1,6.67,0.5,6.67,0
5225.7,1,6.68,0.5,6.68,0
