"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0026765,-0.035255,0,1,0.091,0.091,0.5,0
-0.0027011,-0.035246,0,1,0.092,0.092,0.5,0
-0.0027256,-0.035237,0,1,0.093,0.093,0.5,0
-0.0027502,-0.035228,0,1,0.094,0.094,0.5,0
-0.0027747,-0.035219,0,1,0.095,0.095,0.5,0
-0.0027993,-0.03521,0,1,0.096,0.096,0.5,0
-0.0028239,-0.035201,0,1,0.097,0.097,0.5,0
-0.0028484,-0.035192,0,1,0.098,0.098,0.5,0
-0.002873,-0.035183,0,1,0.099,0.099,0.5,0
-0.0028975,-0.035174,0,1,0.1,0.1,0.5,0
-0.0029221,-0.035165,0,1,0.101,0.101,0.5,0
-0.0029467,-0.035156,0,1,0.102,0.102,0.5,0
-0.0029712,-0.035147,0,1,0.103,0.103,0.5,0
-0.0029958,-0.035138,0,1,0.104,0.104,0.5,0
-0.0030203,-0.035129,0,1,0.105,0.105,0.5,0
-0.0030449,-0.03512,0,1,0.106,0.106,0.5,0
-0.0030694,-0.035111,0,1,0.107,0.107,0.5,0
-0.003094,-0.035102,0,1,0.108,0.108,0.5,0
-0.0031186,-0.035093,0,1,0.109,0.109,0.5,0
-0.0031431,-0.035084,0,1,0.11,0.11,0.5,0
-0.0031677,-0.035075,0,1,0.111,0.111,0.5,0
-0.0031922,-0.035066,0,1,0.112,0.112,0.5,0
-0.0032168,-0.035057,0,1,0.113,0.113,0.5,0
-0.0032413,-0.035048,0,1,0.114,0.114,0.5,0
-0.0032659,-0.035039,0,1,0.115,0.115,0.5,0
-0.0032905,-0.03503,0,1,0.116,0.116,0.5,0
-0.003315,-0.035021,0,1,0.117,0.117,0.5,0
-0.0033396,-0.035013,0,1,0.118,0.118,0.5,0
-0.0033641,-0.035004,0,1,0.119,0.119,0.5,0
-0.0033866,-0.034994,0,1,0.12,0.12,0.5,0
-0.0034081,-0.034984,0,1,0.121,0.121,0.5,0
-0.0034296,-0.034974,0,1,0.122,0.122,0.5,0
-0.0034511,-0.034964,0,1,0.123,0.123,0.5,0
-0.0034726,-0.034954,0,1,0.124,0.124,0.5,0
-0.0034941,-0.034944,0,1,0.125,0.125,0.5,0
-0.0035156,-0.034934,0,1,0.126,0.126,0.5,0
-0.0035371,-0.034924,0,1,0.127,0.127,0.5,0
-0.0035585,-0.034914,0,1,0.128,0.128,0.5,0
-0.00358,-0.034904,0,1,0.129,0.129,0.5,0
-0.0036015,-0.034894,0,1,0.13,0.13,0.5,0
-0.003623,-0.034884,0,1,0.131,0.131,0.5,0
-0.0036445,-0.034874,0,1,0.132,0.132,0.5,0
-0.003666,-0.034864,0,1,0.133,0.133,0.5,0
-0.0036875,-0.034854,0,1,0.134,0.134,0.5,0
-0.0037089,-0.034844,0,1,0.135,0.135,0.5,0
-0.0037304,-0.034834,0,1,0.136,0.136,0.5,0
-0.0037519,-0.034824,0,1,0.137,0.137,0.5,0
-0.0037734,-0.034814,0,1,0.138,0.138,0.5,0
-0.0037949,-0.034804,0,1,0.139,0.139,0.5,0
-0.0038164,-0.034794,0,1,0.14,0.14,0.5,0
-0.0038379,-0.034784,0,1,0.141,0.141,0.5,0
-0.0038594,-0.034774,0,1,0.142,0.142,0.5,0
-0.0038808,-0.034764,0,1,0.143,0.143,0.5,0
-0.0039023,-0.034754,0,1,0.144,0.144,0.5,0
-0.0039238,-0.034744,0,1,0.145,0.145,0.5,0
-0.0039453,-0.034734,0,1,0.146,0.146,0.5,0
-0.0039668,-0.034724,0,1,0.147,0.147,0.5,0
-0.0039883,-0.034714,0,1,0.148,0.148,0.5,0
-0.0040098,-0.034704,0,1,0.149,0.149,0.5,0
-0.0040313,-0.034694,0,1,0.15,0.15,0.5,0
-0.0040521,-0.034684,0,1,0.151,0.151,0.5,0
-0.0040698,-0.034672,0,1,0.152,0.152,0.5,0
-0.0040876,-0.03466,0,1,0.153,0.153,0.5,0
-0.0041054,-0.034648,0,1,0.154,0.154,0.5,0
-0.0041231,-0.034636,0,1,0.155,0.155,0.5,0
-0.0041409,-0.034625,0,1,0.156,0.156,0.5,0
-0.0041587,-0.034613,0,1,0.157,0.157,0.5,0
-0.0041765,-0.034601,0,1,0.158,0.158,0.5,0
-0.0041942,-0.034589,0,1,0.159,0.159,0.5,0
-0.004212,-0.034577,0,1,0.16,0.16,0.5,0
-0.0042298,-0.034565,0,1,0.161,0.161,0.5,0
-0.0042476,-0.034553,0,1,0.162,0.162,0.5,0
-0.0042653,-0.034541,0,1,0.163,0.163,0.5,0
-0.0042831,-0.03453,0,1,0.164,0.164,0.5,0
-0.0043009,-0.034518,0,1,0.165,0.165,0.5,0
-0.0043186,-0.034506,0,1,0.166,0.166,0.5,0
-0.0043364,-0.034494,0,1,0.167,0.167,0.5,0
-0.0043542,-0.034482,0,1,0.168,0.168,0.5,0
-0.004372,-0.03447,0,1,0.169,0.169,0.5,0
-0.0043897,-0.034458,0,1,0.17,0.17,0.5,0
-0.0044075,-0.034446,0,1,0.171,0.171,0.5,0
-0.0044253,-0.034435,0,1,0.172,0.172,0.5,0
-0.0044431,-0.034423,0,1,0.173,0.173,0.5,0
-0.0044608,-0.034411,0,1,0.174,0.174,0.5,0
-0.0044786,-0.034399,0,1,0.175,0.175,0.5,0
-0.0044964,-0.034387,0,1,0.176,0.176,0.5,0
-0.0045141,-0.034375,0,1,0.177,0.177,0.5,0
-0.0045319,-0.034363,0,1,0.178,0.178,0.5,0
-0.0045497,-0.034351,0,1,0.179,0.179,0.5,0
-0.0045675,-0.03434,0,1,0.18,0.18,0.5,0
-0.0045852,-0.034328,0,1,0.181,0.181,0.5,0
-0.004603,-0.034316,0,1,0.182,0.182,0.5,0
-0.0046208,-0.034304,0,1,0.183,0.183,0.5,0
-0.0046386,-0.034292,0,1,0.184,0.184,0.5,0
-0.0046563,-0.03428,0,1,0.185,0.185,0.5,0
-0.0046724,-0.034268,0,1,0.186,0.186,0.5,0
-0.0046871,-0.034255,0,1,0.187,0.187,0.5,0
-0.0047018,-0.034242,0,1,0.188,0.188,0.5,0
-0.0047166,-0.03423,0,1,0.189,0.189,0.5,0
-0.0047313,-0.034217,0,1,0.19,0.19,0.5,0
-0.004746,-0.034204,0,1,0.191,0.191,0.5,0
-0.0047607,-0.034191,0,1,0.192,0.192,0.5,0
-0.0047754,-0.034179,0,1,0.193,0.193,0.5,0
-0.0047901,-0.034166,0,1,0.194,0.194,0.5,0
-0.0048048,-0.034153,0,1,0.195,0.195,0.5,0
-0.0048196,-0.03414,0,1,0.196,0.196,0.5,0
-0.0048343,-0.034128,0,1,0.197,0.197,0.5,0
-0.004849,-0.034115,0,1,0.198,0.198,0.5,0
-0.0048637,-0.034102,0,1,0.199,0.199,0.5,0
-0.0048784,-0.034089,0,1,0.2,0.2,0.5,0
-0.0048931,-0.034077,0,1,0.201,0.201,0.5,0
-0.0049079,-0.034064,0,1,0.202,0.202,0.5,0
-0.0049226,-0.034051,0,1,0.203,0.203,0.5,0
-0.0049373,-0.034038,0,1,0.204,0.204,0.5,0
-0.004952,-0.034026,0,1,0.205,0.205,0.5,0
-0.0049667,-0.034013,0,1,0.206,0.206,0.5,0
-0.0049814,-0.034,0,1,0.207,0.207,0.5,0
-0.0049962,-0.033987,0,1,0.208,0.208,0.5,0
-0.0050109,-0.033975,0,1,0.209,0.209,0.5,0
-0.0050256,-0.033962,0,1,0.21,0.21,0.5,0
-0.0050403,-0.033949,0,1,0.211,0.211,0.5,0
-0.005055,-0.033936,0,1,0.212,0.212,0.5,0
-0.0050697,-0.033924,0,1,0.213,0.213,0.5,0
-0.0050844,-0.033911,0,1,0.214,0.214,0.5,0
-0.0050992,-0.033898,0,1,0.215,0.215,0.5,0
-0.0051139,-0.033886,0,1,0.216,0.216,0.5,0
-0.0051286,-0.033873,0,1,0.217,0.217,0.5,0
-0.0051433,-0.03386,0,1,0.218,0.218,0.5,0
-0.005158,-0.033847,0,1,0.219,0.219,0.5,0
-0.0051727,-0.033835,0,1,0.22,0.22,0.5,0
-0.0051875,-0.033822,0,1,0.221,0.221,0.5,0
-0.0052022,-0.033809,0,1,0.222,0.222,0.5,0
-0.0052169,-0.033796,0,1,0.223,0.223,0.5,0
-0.0052299,-0.033783,0,1,0.224,0.224,0.5,0
-0.005241,-0.03377,0,1,0.225,0.225,0.5,0
-0.0052521,-0.033756,0,1,0.226,0.226,0.5,0
-0.0052633,-0.033742,0,1,0.227,0.227,0.5,0
-0.0052744,-0.033729,0,1,0.228,0.228,0.5,0
-0.0052855,-0.033715,0,1,0.229,0.229,0.5,0
-0.0052966,-0.033701,0,1,0.23,0.23,0.5,0
-0.0053077,-0.033688,0,1,0.231,0.231,0.5,0
-0.0053188,-0.033674,0,1,0.232,0.232,0.5,0
-0.0053299,-0.033661,0,1,0.233,0.233,0.5,0
-0.005341,-0.033647,0,1,0.234,0.234,0.5,0
-0.0053521,-0.033633,0,1,0.235,0.235,0.5,0
-0.0053632,-0.03362,0,1,0.236,0.236,0.5,0
-0.0053743,-0.033606,0,1,0.237,0.237,0.5,0
-0.0053855,-0.033593,0,1,0.238,0.238,0.5,0
-0.0053966,-0.033579,0,1,0.239,0.239,0.5,0
-0.0054077,-0.033565,0,1,0.24,0.24,0.5,0
-0.0054188,-0.033552,0,1,0.241,0.241,0.5,0
-0.0054299,-0.033538,0,1,0.242,0.242,0.5,0
-0.005441,-0.033524,0,1,0.243,0.243,0.5,0
-0.0054521,-0.033511,0,1,0.244,0.244,0.5,0
-0.0054632,-0.033497,0,1,0.245,0.245,0.5,0
-0.0054743,-0.033484,0,1,0.246,0.246,0.5,0
-0.0054854,-0.03347,0,1,0.247,0.247,0.5,0
-0.0054966,-0.033456,0,1,0.248,0.248,0.5,0
-0.0055077,-0.033443,0,1,0.249,0.249,0.5,0
-0.0055188,-0.033429,0,1,0.25,0.25,0.5,0
-0.0055299,-0.033416,0,1,0.251,0.251,0.5,0
-0.005541,-0.033402,0,1,0.252,0.252,0.5,0
-0.0055521,-0.033388,0,1,0.253,0.253,0.5,0
-0.0055632,-0.033375,0,1,0.254,0.254,0.5,0
-0.0055743,-0.033361,0,1,0.255,0.255,0.5,0
-0.0055854,-0.033347,0,1,0.256,0.256,0.5,0
-0.0055965,-0.033334,0,1,0.257,0.257,0.5,0
-0.0056076,-0.03332,0,1,0.258,0.258,0.5,0
-0.0056188,-0.033307,0,1,0.259,0.259,0.5,0
-0.0056299,-0.033293,0,1,0.26,0.26,0.5,0
-0.005641,-0.033279,0,1,0.261,0.261,0.5,0
-0.0056521,-0.033266,0,1,0.262,0.262,0.5,0
-0.0056632,-0.033252,0,1,0.263,0.263,0.5,0
-0.0056743,-0.033238,0,1,0.264,0.264,0.5,0
-0.0056854,-0.033225,0,1,0.265,0.265,0.5,0
-0.0056946,-0.033211,0,1,0.266,0.266,0.5,0
-0.0057024,-0.033197,0,1,0.267,0.267,0.5,0
-0.0057102,-0.033182,0,1,0.268,0.268,0.5,0
-0.005718,-0.033168,0,1,0.269,0.269,0.5,0
-0.0057258,-0.033154,0,1,0.27,0.27,0.5,0
-0.0057335,-0.033139,0,1,0.271,0.271,0.5,0
-0.0057413,-0.033125,0,1,0.272,0.272,0.5,0
-0.0057491,-0.033111,0,1,0.273,0.273,0.5,0
-0.0057569,-0.033096,0,1,0.274,0.274,0.5,0
-0.0057646,-0.033082,0,1,0.275,0.275,0.5,0
-0.0057724,-0.033068,0,1,0.276,0.276,0.5,0
-0.0057802,-0.033053,0,1,0.277,0.277,0.5,0
-0.005788,-0.033039,0,1,0.278,0.278,0.5,0
-0.0057958,-0.033025,0,1,0.279,0.279,0.5,0
-0.0058035,-0.033011,0,1,0.28,0.28,0.5,0
-0.0058113,-0.032996,0,1,0.281,0.281,0.5,0
-0.0058191,-0.032982,0,1,0.282,0.282,0.5,0
-0.0058269,-0.032968,0,1,0.283,0.283,0.5,0
-0.0058346,-0.032953,0,1,0.284,0.284,0.5,0
-0.0058424,-0.032939,0,1,0.285,0.285,0.5,0
-0.0058502,-0.032925,0,1,0.286,0.286,0.5,0
-0.005858,-0.03291,0,1,0.287,0.287,0.5,0
-0.0058658,-0.032896,0,1,0.288,0.288,0.5,0
-0.0058735,-0.032882,0,1,0.289,0.289,0.5,0
-0.0058813,-0.032867,0,1,0.29,0.29,0.5,0
-0.0058891,-0.032853,0,1,0.291,0.291,0.5,0
-0.0058969,-0.032839,0,1,0.292,0.292,0.5,0
-0.0059046,-0.032825,0,1,0.293,0.293,0.5,0
-0.0059124,-0.03281,0,1,0.294,0.294,0.5,0
-0.0059202,-0.032796,0,1,0.295,0.295,0.5,0
-0.005928,-0.032782,0,1,0.296,0.296,0.5,0
-0.0059358,-0.032767,0,1,0.297,0.297,0.5,0
-0.0059435,-0.032753,0,1,0.298,0.298,0.5,0
-0.0059513,-0.032739,0,1,0.299,0.299,0.5,0
-0.0059591,-0.032724,0,1,0.3,0.3,0.5,0
-0.0059669,-0.03271,0,1,0.301,0.301,0.5,0
-0.0059746,-0.032696,0,1,0.302,0.302,0.5,0
-0.0059824,-0.032681,0,1,0.303,0.303,0.5,0
-0.0059902,-0.032667,0,1,0.304,0.304,0.5,0
-0.005998,-0.032653,0,1,0.305,0.305,0.5,0
-0.0060058,-0.032639,0,1,0.306,0.306,0.5,0
-0.0060135,-0.032624,0,1,0.307,0.307,0.5,0
-0.0060213,-0.03261,0,1,0.308,0.308,0.5,0
-0.0060291,-0.032596,0,1,0.309,0.309,0.5,0
-0.0060369,-0.032581,0,1,0.31,0.31,0.5,0
-0.0060446,-0.032567,0,1,0.311,0.311,0.5,0
-0.0060508,-0.032553,0,1,0.312,0.312,0.5,0
-0.006055,-0.032538,0,1,0.313,0.313,0.5,0
-0.0060593,-0.032524,0,1,0.314,0.314,0.5,0
-0.0060635,-0.032509,0,1,0.315,0.315,0.5,0
-0.0060678,-0.032495,0,1,0.316,0.316,0.5,0
-0.0060721,-0.03248,0,1,0.317,0.317,0.5,0
-0.0060763,-0.032466,0,1,0.318,0.318,0.5,0
-0.0060806,-0.032452,0,1,0.319,0.319,0.5,0
-0.0060849,-0.032437,0,1,0.32,0.32,0.5,0
-0.0060891,-0.032423,0,1,0.321,0.321,0.5,0
-0.0060934,-0.032408,0,1,0.322,0.322,0.5,0
-0.0060976,-0.032394,0,1,0.323,0.323,0.5,0
-0.0061019,-0.032379,0,1,0.324,0.324,0.5,0
-0.0061062,-0.032365,0,1,0.325,0.325,0.5,0
-0.0061104,-0.03235,0,1,0.326,0.326,0.5,0
-0.0061147,-0.032336,0,1,0.327,0.327,0.5,0
-0.0061189,-0.032321,0,1,0.328,0.328,0.5,0
-0.0061232,-0.032307,0,1,0.329,0.329,0.5,0
-0.0061275,-0.032293,0,1,0.33,0.33,0.5,0
-0.0061317,-0.032278,0,1,0.331,0.331,0.5,0
-0.006136,-0.032264,0,1,0.332,0.332,0.5,0
-0.0061402,-0.032249,0,1,0.333,0.333,0.5,0
-0.0061445,-0.032235,0,1,0.334,0.334,0.5,0
-0.0061488,-0.03222,0,1,0.335,0.335,0.5,0
-0.006153,-0.032206,0,1,0.336,0.336,0.5,0
-0.0061573,-0.032191,0,1,0.337,0.337,0.5,0
-0.0061616,-0.032177,0,1,0.338,0.338,0.5,0
-0.0061658,-0.032163,0,1,0.339,0.339,0.5,0
-0.0061701,-0.032148,0,1,0.34,0.34,0.5,0
-0.0061743,-0.032134,0,1,0.341,0.341,0.5,0
-0.0061786,-0.032119,0,1,0.342,0.342,0.5,0
-0.0061829,-0.032105,0,1,0.343,0.343,0.5,0
-0.0061871,-0.03209,0,1,0.344,0.344,0.5,0
-0.0061914,-0.032076,0,1,0.345,0.345,0.5,0
-0.0061956,-0.032061,0,1,0.346,0.346,0.5,0
-0.0061999,-0.032047,0,1,0.347,0.347,0.5,0
-0.0062042,-0.032033,0,1,0.348,0.348,0.5,0
-0.0062084,-0.032018,0,1,0.349,0.349,0.5,0
-0.0062127,-0.032004,0,1,0.35,0.35,0.5,0
-0.006217,-0.031989,0,1,0.351,0.351,0.5,0
-0.0062212,-0.031975,0,1,0.352,0.352,0.5,0
-0.0062255,-0.03196,0,1,0.353,0.353,0.5,0
-0.0062297,-0.031946,0,1,0.354,0.354,0.5,0
-0.006234,-0.031931,0,1,0.355,0.355,0.5,0
-0.0062383,-0.031917,0,1,0.356,0.356,0.5,0
-0.0062425,-0.031903,0,1,0.357,0.357,0.5,0
-0.0062468,-0.031888,0,1,0.358,0.358,0.5,0
-0.006251,-0.031874,0,1,0.359,0.359,0.5,0
-0.0062553,-0.031859,0,1,0.36,0.36,0.5,0
-0.0062596,-0.031845,0,1,0.361,0.361,0.5,0
-0.0062638,-0.03183,0,1,0.362,0.362,0.5,0
-0.0062654,-0.031815,0,1,0.363,0.363,0.5,0
-0.0062662,-0.0318,0,1,0.364,0.364,0.5,0
-0.006267,-0.031784,0,1,0.365,0.365,0.5,0
-0.0062678,-0.031769,0,1,0.366,0.366,0.5,0
-0.0062686,-0.031753,0,1,0.367,0.367,0.5,0
-0.0062694,-0.031738,0,1,0.368,0.368,0.5,0
-0.0062702,-0.031723,0,1,0.369,0.369,0.5,0
-0.006271,-0.031707,0,1,0.37,0.37,0.5,0
-0.0062718,-0.031692,0,1,0.371,0.371,0.5,0
-0.0062726,-0.031676,0,1,0.372,0.372,0.5,0
-0.0062734,-0.031661,0,1,0.373,0.373,0.5,0
-0.0062742,-0.031646,0,1,0.374,0.374,0.5,0
-0.006275,-0.03163,0,1,0.375,0.375,0.5,0
-0.0062758,-0.031615,0,1,0.376,0.376,0.5,0
-0.0062766,-0.031599,0,1,0.377,0.377,0.5,0
-0.0062774,-0.031584,0,1,0.378,0.378,0.5,0
-0.0062782,-0.031569,0,1,0.379,0.379,0.5,0
-0.006279,-0.031553,0,1,0.38,0.38,0.5,0
-0.0062798,-0.031538,0,1,0.381,0.381,0.5,0
-0.0062806,-0.031522,0,1,0.382,0.382,0.5,0
-0.0062814,-0.031507,0,1,0.383,0.383,0.5,0
-0.0062822,-0.031492,0,1,0.384,0.384,0.5,0
-0.006283,-0.031476,0,1,0.385,0.385,0.5,0
-0.0062838,-0.031461,0,1,0.386,0.386,0.5,0
-0.0062846,-0.031445,0,1,0.387,0.387,0.5,0
-0.0062854,-0.03143,0,1,0.388,0.388,0.5,0
-0.0062862,-0.031415,0,1,0.389,0.389,0.5,0
-0.006287,-0.031399,0,1,0.39,0.39,0.5,0
-0.0062878,-0.031384,0,1,0.391,0.391,0.5,0
-0.0062886,-0.031368,0,1,0.392,0.392,0.5,0
-0.0062893,-0.031353,0,1,0.393,0.393,0.5,0
-0.0062901,-0.031338,0,1,0.394,0.394,0.5,0
-0.0062909,-0.031322,0,1,0.395,0.395,0.5,0
-0.0062917,-0.031307,0,1,0.396,0.396,0.5,0
-0.0062925,-0.031291,0,1,0.397,0.397,0.5,0
-0.0062933,-0.031276,0,1,0.398,0.398,0.5,0
-0.0062941,-0.031261,0,1,0.399,0.399,0.5,0
-0.0062949,-0.031245,0,1,0.4,0.4,0.5,0
-0.0062957,-0.03123,0,1,0.401,0.401,0.5,0
-0.0062965,-0.031214,0,1,0.402,0.402,0.5,0
-0.0062973,-0.031199,0,1,0.403,0.403,0.5,0
-0.0062981,-0.031184,0,1,0.404,0.404,0.5,0
-0.0062989,-0.031168,0,1,0.405,0.405,0.5,0
-0.0062997,-0.031153,0,1,0.406,0.406,0.5,0
-0.0063005,-0.031137,0,1,0.407,0.407,0.5,0
-0.0063013,-0.031122,0,1,0.408,0.408,0.5,0
-0.0063021,-0.031107,0,1,0.409,0.409,0.5,0
-0.0063029,-0.031091,0,1,0.41,0.41,0.5,0
-0.0063037,-0.031076,0,1,0.411,0.411,0.5,0
-0.0063045,-0.03106,0,1,0.412,0.412,0.5,0
-0.0063053,-0.031045,0,1,0.413,0.413,0.5,0
-0.0063061,-0.03103,0,1,0.414,0.414,0.5,0
-0.0063069,-0.031014,0,1,0.415,0.415,0.5,0
-0.0063077,-0.030999,0,1,0.416,0.416,0.5,0
-0.0063085,-0.030983,0,1,0.417,0.417,0.5,0
-0.0063093,-0.030968,0,1,0.418,0.418,0.5,0
-0.0063069,-0.030953,0,1,0.419,0.419,0.5,0
-0.0063045,-0.030938,0,1,0.42,0.42,0.5,0
-0.0063021,-0.030923,0,1,0.421,0.421,0.5,0
-0.0062997,-0.030908,0,1,0.422,0.422,0.5,0
-0.0062973,-0.030893,0,1,0.423,0.423,0.5,0
-0.0062949,-0.030879,0,1,0.424,0.424,0.5,0
-0.0062925,-0.030864,0,1,0.425,0.425,0.5,0
-0.00629,-0.030849,0,1,0.426,0.426,0.5,0
-0.0062876,-0.030834,0,1,0.427,0.427,0.5,0
-0.0062852,-0.030819,0,1,0.428,0.428,0.5,0
-0.0062828,-0.030804,0,1,0.429,0.429,0.5,0
-0.0062804,-0.030789,0,1,0.43,0.43,0.5,0
-0.006278,-0.030774,0,1,0.431,0.431,0.5,0
-0.0062756,-0.030759,0,1,0.432,0.432,0.5,0
-0.0062732,-0.030744,0,1,0.433,0.433,0.5,0
-0.0062708,-0.03073,0,1,0.434,0.434,0.5,0
-0.0062684,-0.030715,0,1,0.435,0.435,0.5,0
-0.006266,-0.0307,0,1,0.436,0.436,0.5,0
-0.0062636,-0.030685,0,1,0.437,0.437,0.5,0
-0.0062612,-0.03067,0,1,0.438,0.438,0.5,0
-0.0062588,-0.030655,0,1,0.439,0.439,0.5,0
-0.0062564,-0.03064,0,1,0.44,0.44,0.5,0
-0.006254,-0.030625,0,1,0.441,0.441,0.5,0
-0.0062516,-0.03061,0,1,0.442,0.442,0.5,0
-0.0062492,-0.030596,0,1,0.443,0.443,0.5,0
-0.0062468,-0.030581,0,1,0.444,0.444,0.5,0
-0.0062444,-0.030566,0,1,0.445,0.445,0.5,0
-0.006242,-0.030551,0,1,0.446,0.446,0.5,0
-0.0062396,-0.030536,0,1,0.447,0.447,0.5,0
-0.0062372,-0.030521,0,1,0.448,0.448,0.5,0
-0.0062348,-0.030506,0,1,0.449,0.449,0.5,0
