"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-4.012018e-05,-0.001057394,0,1,129.8448,129.8448,365.76,0
-3.995755e-05,-0.001057075,0,1,130.2106,130.2106,365.76,0
-3.979492e-05,-0.001056756,0,1,130.5763,130.5763,365.76,0
-3.963228e-05,-0.001056437,0,1,130.9421,130.9421,365.76,0
-3.946965e-05,-0.001056118,0,1,131.3078,131.3078,365.76,0
-3.930701e-05,-0.001055799,0,1,131.6736,131.6736,365.76,0
-3.914438e-05,-0.00105548,0,1,132.0394,132.0394,365.76,0
-3.898174e-05,-0.001055161,0,1,132.4051,132.4051,365.76,0
-3.881911e-05,-0.001054842,0,1,132.7709,132.7709,365.76,0
-3.865648e-05,-0.001054523,0,1,133.1366,133.1366,365.76,0
-3.849384e-05,-0.001054203,0,1,133.5024,133.5024,365.76,0
-3.833121e-05,-0.001053884,0,1,133.8682,133.8682,365.76,0
-3.814423e-05,-0.001053569,0,1,134.2339,134.2339,365.76,0
-3.790855e-05,-0.001053262,0,1,134.5997,134.5997,365.76,0
-3.767288e-05,-0.001052954,0,1,134.9654,134.9654,365.76,0
-3.74372e-05,-0.001052646,0,1,135.3312,135.3312,365.76,0
-3.720153e-05,-0.001052339,0,1,135.697,135.697,365.76,0
-3.696586e-05,-0.001052031,0,1,136.0627,136.0627,365.76,0
-3.673019e-05,-0.001051724,0,1,136.4285,136.4285,365.76,0
-3.649451e-05,-0.001051416,0,1,136.7943,136.7943,365.76,0
-3.625884e-05,-0.001051109,0,1,137.16,137.16,365.76,0
-3.602318e-05,-0.001050801,0,1,137.5258,137.5258,365.76,0
-3.57875e-05,-0.001050493,0,1,137.8915,137.8915,365.76,0
-3.555183e-05,-0.001050186,0,1,138.2573,138.2573,365.76,0
-3.531615e-05,-0.001049878,0,1,138.623,138.623,365.76,0
-3.508048e-05,-0.001049571,0,1,138.9888,138.9888,365.76,0
-3.48448e-05,-0.001049263,0,1,139.3546,139.3546,365.76,0
-3.460914e-05,-0.001048956,0,1,139.7203,139.7203,365.76,0
-3.437346e-05,-0.001048648,0,1,140.0861,140.0861,365.76,0
-3.409506e-05,-0.001048356,0,1,140.4518,140.4518,365.76,0
-3.379531e-05,-0.001048071,0,1,140.8176,140.8176,365.76,0
-3.349555e-05,-0.001047787,0,1,141.1834,141.1834,365.76,0
-3.31958e-05,-0.001047502,0,1,141.5491,141.5491,365.76,0
